review_id,review_date,exp_date,sent_count,review_month,exp_month,review_body,Aspects,Sentiments,Opinion_Words,review_likes,author_loc,author_country,author_name
Taj_NEU_62,12-Jun-18,Mar-18,5,June,March,"It could have been me but the hype about the place does not include the fact that it is just a burial place . It was smaller than I had imagined . The interesting thing I saw was the number of Indians themselves that visit the place . I also love that the story is that of a Muslim King . For some reason , I had not really seen things from that perspective .",,,,91,Abidjan,Côte d'Ivoire,NnennaWestAfrica
Taj_NEU_63,31-May-18,Jun-17,1,May,June,Historical place on the land of Agra very good place with very much crowd a little bit improvement required but overall a very good place .,,,,41,"Patiala, India",India,sukhbirkhalsa9
Taj_NEU_64,29-May-18,May-18,3,May,May,"Like most love stories , there is a tragedy involved . While the Taj is magnificent , Agra was on the opposite end of the spectrum . It was surprising the condition of the city that is home to one of the wonders of the world .",,,,9,none,none,Hallodeve
Taj_NEU_65,22-May-18,May-18,7,May,May,Taj Mahal is located at Agra . This monument is known for tourist attraction . I visited with my frndz in this month . The beauty of Taj is unbelievable . It is the memory of love . Shah Jahan build this monument in the memory of his love . Most beautiful monument of India .,"""Taj Mahal"",Agra;monument,""tourist attraction"";$;""beauty of Taj"";$;""Shah Jahan"",monument,""memory of his love"";monument","0,0;0,0;$;1;$;0,0,0;1","$,$;$,$;$;unbelievable;$;$,$,$;beautiful",23,none,none,Angelina R
Taj_NEU_66,20-May-18,May-18,5,May,May,"cleaning issues . We arrived there at 6am in the morning to enjoy the sunrise and to avoid the masses of other people and high temperatures during the day . The foot path is a bit rough and I expected it better and cleaner organized . When entering the gate and looking at the Taj , it was impressive and seriously nice , but when walking towards the building , we saw ca 100 empty PET water bottles everywhere in the park been thrown away , bushes and trees in needs of gardener care ( and this not for days , rather weeks , if not months ) and lots of other unpleasant stuff easily could be fixed or avoided without much effort just discipline and routine , this was a bit of a downer . Anyway , I strongly reco to do the sunrise hour , it is worth to wake up at 2amand drive from Delhi .",,,,68,"Jakarta, Indonesia",Indonesia,CanardoBKK
Taj_NEU_67,13-May-18,May-18,12,May,May,Must see if you are in India . However access is horrible . We went in a tuk tuk from the car park and it was sop dusty . There could be lot of cleaning and upgrade possible considering the number of people who come to visit . The Taj Mahal itself is a great piece of Architecture . If you are travelling in and around Indian please use Uber . Very convenient and reliable . Easy to get . do not ever get caught to tuk tuk . As they rip you off . Absolute theifs . Not advisable to move around for shopping with Kids .,"$;access;""tuk tuk"";$;architecture;$;$;$;""tuk tuk"";$;$;$",$;-1;-1;$;1;$;$;$;-1;$;$;$,"$;horrible;""sop dusty"";$;""great piece of architecture"";$;$;$;$;$;$;$",8,Sri Lanka,Sri Lanka,SharmilalAnthony
Taj_NEU_68,10-May-18,Dec-17,1,May,December,crowded city you will see other wonders on road when taxi wala will make your cab into a coaster - expensive - goverment bus also charge 350 rs per person for half day trip to taj and fort hardly 20 km run for both sidetourism is limited to pick your pockets - if you are alone girl be more carefull .,,,,15,"Pathankot, India",India,thirdeye2014
Taj_NEU_69,30-Apr-18,Mar-18,2,April,March,"Beautiful building much larger than it appears in photographs , the inlay work in the marble with precious stones is beautiful , and also take a look at the mosque there beautiful stonework . BE CAREFUL of the people outside offering to take your photograph , it seems very cheap as they give you a price per photo , then proceed to take hundreds of them , so it turns out VERY expensive .",,,,12,"Malaga, Spain",Spain,Alison T
Taj_NEU_70,27-Apr-18,Apr-18,5,April,April,"Came here a couple of years ago and very good . Went again last night food is still good overall but nans over cooked and crisp rather than soft , waitress said thanks for feedback but still on bill . Tandoori starters do not come with any sauce so whilst nice and moist they need something , indeed the waitress even said the mains come with a sauce pointing us to that . Asked for yogurt as no sauce and charged a couple of levs for that . Overall would go back but they need to up their game on the breads .",,,,0,none,none,R4889ZUpatricko
Taj_NEU_71,21-Apr-18,Apr-18,3,April,April,Very crowded and busy . Amazing architecture overlooking the Yamana river . The smell of pollution in the river is a sad paradox to the beautiful Taj Mahal and surrounding Agra .,,,,95,"Port Coquitlam, Canada",Canada,Teresa K
Taj_NEU_72,11-Apr-18,Apr-18,4,April,April,"Since long time i had a desire to visit one of the seven wonders of the world - The Taj Mahal and the moment i saw it for the first time , it didnot disappoint at all . The only thing that disappointed was the long queue to have a look at the cenotaphs of Mumtaj Mahal , the wife of Great emperor Shah Jahaan . The overall architecture is very fine and greenery all around . Also one can experience nice view of Yamuna river flowing at the back side of the Taj Mahal .",,,,4,"New Delhi, India",India,Wanderlustinus
Taj_NEU_73,3-Apr-18,Apr-18,9,April,April,We went both at sunrise and sunset . The evening was quiet wt no qs anywhere to buy tickets and enter the complex via security . Plenty of photo opportunities withouth the crowds . The next day we went at sunrise and it was slightly busier but still ok . The Taj Mahal structure is amazing but the upkeep of the surrounding area and gardens is very poor . Plastic bottles and the shoe covers are thrown around everywhere and do not seem to be picked up . The area by the entrance gate is dirty and smelly . Loads of debris and waste on the 1km pavement you hve to walk to get to and from the entrance gate . Real shame no money is invested in keeping the gardens and surroundings cleaner .,"sunrise,sunset;evening;""photo opportunities"",crowds;sunrise,busier;structure,""surrounding area"",gardens;""Plastic bottles"",""shoe covers"",everywhere;""area by the entrance gate"";debris,waste,""1km pavement"",""entrance gate"";gardens,surroundings","0,0;0;0,0;0,0;1,-1,-1;-1,-1,-1;-1;-1,-1,-1,-1;-1,-1","$,$;quiet;Plenty,$;$,slightly;amazing,""very poor"",""very poor"";$,$,$;dirty:smelly;""Loads of"",""Loads of"",$,$;$,$",115,"Maidenhead, United Kingdom",United Kingdom,belgianbun
Taj_NEU_74,30-Mar-18,Mar-18,4,March,March,"We went at sunrise to avoid the crowds which was a good thing as it gets pretty hot . Thought it was very expensive as we had to pay for our two thirteen year olds as the ticket collectors would not believe how old they are . Security checks are really pointless and run by a bunch of jobs worths . Over all seen it , done it will not be going back .",,,,18,"Taunton, United Kingdom",United Kingdom,ecclesdarren
Taj_NEU_75,26-Mar-18,Feb-18,11,March,February,"Obviously , it is a great attraction . There is a histoy behind this monument and at the same time , when you visit it you automatically get to understand the history and the culture of the area . there is a big BUT though . it is completely unacceptable for the local authorities not to control what happens around the monument . So many people , often aggresively , came to us asking to charge us in order to give us a picture of Taz mahal edited with us in the foreground . Moreover , people inside the monument were taking selfies with us without asking our permision . why is this allowed ? Finally , it was so crowded that you need to be vigilent . I do not have to report any incidents . I am just wrting how my group felt while at taz . In any case , it is worth visiting it but there are things that authorities should take care of in the future .",,,,20,"Greenlane, New Zealand",New Zealand,Andreas L
